store_id,store_name,franchise_name,si_do,si_gun_gu,eup_myeon_dong,category,monitoring_partner_id,lat,lng,enterprise_registration_number
74111,셀렉토커피 안양 SK V1점 (호계동),셀렉토커피(맥스원이링크),경기도,안양시 동안구,호계동,카페/베이커리/디저트,664,37.3743096,126.9484212,5105400441
74112,●그린래빗(공유X),"",서울특별시,서초구,방배동,카페/베이커리/디저트,1427,37.49256473,126.98952828,3523900328
74113,메가커피 신월사거리,메가커피((주)앤하우스),서울특별시,양천구,신월동,카페/베이커리/디저트,1824,37.53505787,126.82829624,1024300642
74114,땡초우동(능곡동),"",경기도,시흥시,능곡동,기타음식,1041,37.36882202,126.81151789,6112101143
74115,앵그리떡볶이 서초점,앵그리떡볶이((주)더하오),서울특별시,서초구,서초동,분식,1373,37.49652319,127.01385200,4288501276
74116,(조례)60계치킨,"",전라남도,순천시,조례동,치킨,856,34.95534283,127.51841837,2080868804
74117,천호♠아리스타커피,"",서울특별시,강동구,천호동,카페/베이커리/디저트,620,37.54529200,127.12556967,2122455730
74118,한국순대 오남점,"",경기도,남양주시,오남읍 오남리,한식,722,37.68334284,127.21151456,5647100334
74119,메가엠지씨커피 병점중앙점,메가커피((주)앤하우스),경기도,화성시,병점동,카페/베이커리/디저트,922,37.20581108,127.03937783,6123100791
74120,망미동 자매식당,"",부산광역시,수영구,망미동,한식,1070,35.17398109,129.11036102,4353300510
74121,구로깔깔점(BHC),BHC치킨(비에이치씨),서울특별시,구로구,구로동,치킨,572,37.48357358,126.90007515,1834100725
74122,(대화지점)비비큐치킨,BBQ(제네시스비비큐),경기도,고양시 일산동구,정발산동,치킨,497,37.67116046,126.77634872,3683100837
74122,(대화지점)비비큐치킨,BBQ(제네시스비비큐),경기도,고양시 일산동구,정발산동,치킨,497,37.67116046,126.77634872,3683100837
74123,족발신선생(은계점),"",경기도,시흥시,은행동,족발/보쌈,754,37.43652174,126.80395725,5160801553
74124,백실장초밥 아름동,"",세종특별자치시,"",아름동,초밥전문/회,1048,36.51937725,127.25265772,5497400369
74125,피자알볼로시흥은행점,피자알볼로(ALVOLO F&C),경기도,시흥시,은행동,피자,754,37.44387521,126.80000193,3342100738
74125,피자알볼로시흥은행점,피자알볼로(ALVOLO F&C),경기도,시흥시,은행동,피자,754,37.44387521,126.80000193,3342100738
74126,깐부치킨 용산푸르지오써밋점,"",서울특별시,용산구,한강로2가,치킨,1056,37.52732440,126.96534990,6168537406
74127,젠틀커리 양림동,"",광주광역시,남구,양림동,서양식,593,35.13814519,126.91470549,3390301096
74128,드롭탑 대전오류,드롭탑 ((주)다도글로벌),대전광역시,중구,오류동,카페/베이커리/디저트,1436,36.32264345,127.40491563,2118847165
74129,(인창)빈팩토리커피랩,"",경기도,구리시,인창동,카페/베이커리/디저트,947,37.61766487,127.13865433,3801300513
74130,올라이스 신안동,"",광주광역시,북구,신안동,카페/베이커리/디저트,984,35.17229510,126.90565526,4098651957
74131,우거지 품은 순대국,"",경기도,양주시,덕정동,한식,1306,37.83670215,127.06817179,8361900696
74132,(오금)북경 양꼬치 샤브샤브,"",서울특별시,송파구,가락동,중식,887,37.49640144,127.12146337,6681100893
74133,새싹정원,"",경기도,양주시,삼숭동,한식,1305,37.81059472,127.10364152,1618500772
74134,대동집 동림점,"",광주광역시,북구,동림동,한식,870,35.18746486,126.86701860,7681601182
74135,(호원1동)강정구의 피자생각,"",경기도,의정부시,호원동,피자,447,37.71144739,127.04778322,7903300697
74136,▣도로시,"",인천광역시,중구,인현동,카페/베이커리/디저트,957,37.47647761,126.62910931,1492101352
74137,차돌네닭볶음탕 금곡동(기사매입),"",경기도,수원시 권선구,금곡동,한식,1367,37.27093294,126.95870868,1430111330
74138,마카오의밤 금곡동(기사매입),"",경기도,수원시 권선구,호매실동,한식,1249,37.26793043,126.95171198,1374600203
74139,걸작떡볶이&치킨,"",충청북도,청주시 흥덕구,가경동,분식,873,36.61606818,127.44197547,4862201127
74140,쉬즈베이글 봉천동,"",서울특별시,관악구,봉천동,기타음식,1362,37.48504739,126.95537189,5870501404
74141,요달의 찜닭 화정동,"",울산광역시,동구,화정동,한식,25,35.49540619,129.42121564,4092956003
74142,미스피츠(Misfits),"",서울특별시,동작구,사당동,서양식,1573,37.47849519,126.97984765,2552300220
74143,대게이야기 대천동_3G,"",대구광역시,달서구,대천동,한식,462,35.81969051,128.51723783,4550801388
74144,(8키친 5호)효자동 갈비찜,"",경기도,광주시,오포읍 능평리,한식,671,37.3543764,127.1637438,4140421823
74145,졸.부(8키친 2층),"",경기도,광주시,오포읍 능평리,한식,671,37.3543764,127.1637438,2255112465
74146,(8키친 4호) 호야식당,"",경기도,광주시,오포읍 능평리,한식,671,37.3543764,127.1637438,7520501707
74147,카페레나 신현리,"",경기도,광주시,오포읍 신현리,카페/베이커리/디저트,671,37.3687079,127.1624886,7867300355
74148,참좋은푸드 논현동,"",서울특별시,강남구,논현동,한식,931,37.51856690,127.03792180,4325400423
74149,삐아짜(PIAZZA) 동명동,"",광주광역시,동구,장동,피자,943,35.14853373,126.92212654,4081928903
74150,연하계 성내동,"",서울특별시,강동구,성내동,한식,37,37.52718215,127.13261994,5851201333
74151,홍익궁중전통육개장(첨단점) 쌍암동,"",광주광역시,광산구,쌍암동,한식,156,35.21520244,126.85006584,4597200058
74152,싱싱오징어 국우동,"",대구광역시,북구,국우동,초밥전문/회,649,35.94922929,128.57656894,8855800663
74153,이디야 오광장점,이디야커피(이디야커피),경상북도,포항시 북구,죽도동,카페/베이커리/디저트,155,36.01979071,129.35545195,1021563061
74154,(백석지점)트라안마카롱,"",경기도,고양시 일산동구,장항동,카페/베이커리/디저트,597,37.65719472,126.77190646,1284026978
74155,황룡루,"",경기도,고양시 일산동구,백석동,중식,597,37.64003598,126.79044780,4284100782
74156,(백석지점)착한피자,"",경기도,고양시 일산동구,백석동,피자,597,37.64589763,126.77940397,7056500201
74157,♥석계삼계탕_사일동,"",대구광역시,중구,사일동,한식,467,35.86930835,128.59485435,7124900437
74158,대명10동)친구호프_4G,"",대구광역시,남구,대명동,한식,608,35.83943389,128.56029052,6040401075
74159,♡도쿄다이닝 봉산동,"",대구광역시,중구,봉산동,일식류,1477,35.86617785,128.59607287,3256800272
74160,만복당 양청리,"",충청북도,청주시 청원구,오창읍 양청리,한식,702,36.7135895,127.4383279,2280915195
74161,☆153구포국수 공평동_5G,"",대구광역시,중구,공평동,한식,1722,35.86851067,128.59821156,8905500403
74162,마리웨일237마카롱 사당동,"",서울특별시,동작구,사당동,기타음식,2115,37.48745091,126.98018881,2043051321
74163,피자스쿨 동탄푸른점,(주)피자스쿨,경기도,화성시,능동,피자,1229,37.19927644,127.05631718,1353123114
74164,88켄터키치킨풍암금당점,"",광주광역시,서구,풍암동,치킨,2123,35.12599795,126.87966375,1732200988
74165,엉클샘 이태원점,"",서울특별시,용산구,이태원동,카페/베이커리/디저트,502,37.53334856,126.98928359,4901001119
74166,한도니,"",서울특별시,용산구,이태원동,구이류,502,37.53288277,126.99533342,2170136587
74167,이태원 석관동떡볶이,"",서울특별시,용산구,이태원동,분식,502,37.53402145,126.99251622,3721401274
74168,범계)맛있는 수다,"",경기도,안양시 동안구,호계동,분식,664,37.39053451,126.95329922,1381234943
74169,천사곱창 광주상무점,"",광주광역시,서구,치평동,곱창/닭발,728,35.15431624,126.85427503,3503100627
74170,(논현) 위쿡 논현점(치밀한가),(주)심플프로젝트컴퍼니,서울특별시,강남구,논현동,기타음식,654,37.50791350,127.02365049,2118857343
74171,비스트로피자 중앙점,"",경상남도,창원시 성산구,중앙동,피자,731,35.21906763,128.67545355,8137300278
74172,(신봉동)맘스터치용인신봉점,"",경기도,용인시 수지구,신봉동,버거,881,37.3281802,127.0674369,6186900356
74173,(상현동)스시김선생,"",경기도,용인시 수지구,상현동,초밥전문/회,881,37.30876654,127.08542788,1811401455
74174,천호♠명일)파리바게뜨 굽은다리역점 (명일동),파리바게뜨(SPC),서울특별시,강동구,명일동,카페/베이커리/디저트,37,37.54511405,127.14298390,2148554039
74175,얌샘김밥 새롬동,"",세종특별자치시,"",새롬동,분식,1048,36.48436835,127.25228510,6430601448
74176,KT 위대한기업_을지로4가점,KT 1시간배송((주)KT),서울특별시,중구,주교동,의류/잡화,612,37.56740651,126.99821414,1028142945
74177,(KT 핸드폰) ㈜불꽃통신 구월힐스테이트점,KT 1시간배송((주)KT),인천광역시,남동구,구월동,의류/잡화,516,37.45614661,126.71410126,1028142945
74178,KT (주)팀그랜드 향동점,KT 1시간배송((주)KT),경기도,고양시 덕양구,향동동,의류/잡화,346,37.6007405,126.8952551,1028142945
74179,KT 보인 종로2호점,KT 1시간배송((주)KT),서울특별시,종로구,종로2가,의류/잡화,248,37.57039321,126.98728487,1028142945
74180,(KT 핸드폰)(주)다한_동백점,KT 1시간배송((주)KT),경기도,용인시 기흥구,중동,의류/잡화,2340,37.27751004,127.15415185,1028142945
74181,(KT 핸드폰)(주)유엔아이_신당점,KT 1시간배송((주)KT),서울특별시,중구,황학동,의류/잡화,612,37.56577514,127.01873430,1028142945
74182,(심곡) KT 친절텔레콤 심곡점,KT 1시간배송((주)KT),경기도,부천시,심곡본동,의류/잡화,739,37.48395523,126.77666257,1028142945
74183,★(KT 핸드폰)(주)누리정보통신_본점사무실,KT 1시간배송((주)KT),인천광역시,남구,학익동,의류/잡화,1991,37.44135840,126.66185979,1028142945
74184,KT 에듀폰_사무실,KT 1시간배송((주)KT),서울특별시,서초구,반포1동,의류/잡화,1373,37.5101676,127.0205167,1028142945
74185,KT (주)엔케이씨 탑동점,KT 1시간배송((주)KT),경기도,수원시 권선구,탑동,의류/잡화,1367,37.27510981,126.97447749,1028142945
74186,KT 이마트_경기광주점,KT 1시간배송((주)KT),경기도,광주시,경안동,의류/잡화,831,37.40935685,127.26101694,1028142945
74187,(KT 핸드폰) 이마트_서수원점,KT 1시간배송((주)KT),경기도,수원시 권선구,구운동,의류/잡화,2223,37.28271619,126.97080019,1028142945
74188,(KT 핸드폰) M&S신당직영점,KT 1시간배송((주)KT),서울특별시,중구,신당동,의류/잡화,612,37.56553154,127.01976184,1028142945
74189,(KT 핸드폰) M&S동백직영점,KT 1시간배송((주)KT),경기도,용인시 기흥구,중동,의류/잡화,2467,37.27003436,127.15428922,1028142945
74190,KT 와이케이 충무로역점,KT 1시간배송((주)KT),서울특별시,중구,필동2가,의류/잡화,612,37.56127345,126.99509569,1028142945
74191,KT 송림_숭의점,KT 1시간배송((주)KT),인천광역시,남구,숭의동,의류/잡화,957,37.45836851,126.64932097,1028142945
74192,(심곡) KT 지성정보통신 부천자유시장점,KT 1시간배송((주)KT),경기도,부천시,심곡본동,의류/잡화,739,37.48290994,126.77934341,1028142945
74193,KT (주)내외정보통신_신당점,KT 1시간배송((주)KT),서울특별시,중구,신당동,의류/잡화,612,37.56314297,127.01527731,1028142945
74194,(KT 핸드폰) M&S부천남부역직영점,KT 1시간배송((주)KT),경기도,부천시,심곡본동,의류/잡화,2470,37.48295196,126.78160170,1028142945
74195,(여월)KT 대박통신_여월점,KT 1시간배송((주)KT),경기도,부천시,여월동,의류/잡화,1298,37.51640057,126.80349355,1028142945
74196,KT 엔에스정보 소사1호점,KT 1시간배송((주)KT),경기도,부천시,소사본동,의류/잡화,739,37.47846928,126.79588740,1028142945
74197,(KT 핸드폰) 디엠글로벌 안양점,KT 1시간배송((주)KT),경기도,안양시 만안구,안양동,의류/잡화,1987,37.3956686,126.9306132,1028142945
74198,KT 더킹 서수원점,KT 1시간배송((주)KT),경기도,수원시 권선구,금곡동,의류/잡화,1367,37.27348661,126.94177490,1028142945
74199,KT 이마트_진접점,KT 1시간배송((주)KT),경기도,남양주시,진접읍 연평리,의류/잡화,722,37.70884190,127.18264549,1028142945
74200,KT 수원프라자 화서점,KT 1시간배송((주)KT),경기도,수원시 팔달구,화서동,의류/잡화,1215,37.28573633,126.98049408,1028142945
74201,(KT 핸드폰)(주)다한_동백백현점,KT 1시간배송((주)KT),경기도,용인시 기흥구,동백동,의류/잡화,2467,37.28149819,127.16021481,1028142945
74202,KT 위대한기업_남대문시장 회현역점,KT 1시간배송((주)KT),서울특별시,중구,남창동,의류/잡화,1359,37.55819568,126.97760373,1028142945
74203,KT 뉴퍼스트_약수역점,KT 1시간배송((주)KT),서울특별시,중구,신당동,의류/잡화,612,37.55411614,127.01043418,1028142945
74204,(상동) KT 홈플러스_상동점,KT 1시간배송((주)KT),경기도,부천시,상동,의류/잡화,1515,37.50510745,126.75521371,1028142945
74205,KT 우리텔레콤 가좌본점,KT 1시간배송((주)KT),경기도,고양시 일산서구,가좌동,의류/잡화,497,37.68619170,126.71980017,1028142945
74206,KT ㈜미래네트웍스 만수시장점,KT 1시간배송((주)KT),인천광역시,남동구,만수동,의류/잡화,516,37.46099783,126.73259997,1028142945
74207,(KT 핸드폰) 메가텔레콤 신당점,KT 1시간배송((주)KT),서울특별시,중구,신당동,의류/잡화,612,37.55565402,127.01133602,1028142945
74208,(KT 핸드폰) 메가텔레콤 약수역점,KT 1시간배송((주)KT),서울특별시,중구,신당동,의류/잡화,612,37.55453166,127.01025136,1028142945
74209,KT 주식회사 비엠에스 역곡농협사거리점,KT 1시간배송((주)KT),경기도,부천시,역곡동,의류/잡화,739,37.48808422,126.81028740,1028142945
74210,올리브영 안산한대앞역점,올리브영(CJ올리브네트웍스),경기도,안산시 상록구,이동,헬스&뷰티,220,37.30770582,126.85245610,8098101574
74211,[유휴]올리브영 안산한대앞역점,올리브영2(CJ올리브네트웍스),경기도,안산시 상록구,이동,헬스&뷰티,220,37.30770582,126.85245610,8098101574
74212,탐앤탐스커피 평산동,탐앤탐스,경상남도,양산시,평산동,카페/베이커리/디저트,875,35.38181551,129.15323501,8972700639
